index,class,dividend_signed,divisor_signed,dividend_hex,divisor_hex,expected_hex,divide_by_zero
885,deterministic_random,127333767436,-195799493309,1da5af190c,d26970d543,ffffffffff5984256c,0
886,deterministic_random,39181720605,169669864230,091f699c1d,27811cab26,00000000003b1e2c89,0
887,deterministic_random,119308812812,-529704163732,1bc75c020c,84ab2be66c,ffffffffffc656e364,0
888,deterministic_random,423291853665,-474687909220,628e291b61,917a65529c,ffffffffff1bb7cd92,0
889,deterministic_random,248623969511,-326402457799,39e324b4e7,b400e5bf39,ffffffffff3d009532,0
890,deterministic_random,-278583826559,126123220388,bf231c2781,1d5d879da4,fffffffffdca8a9935,0
891,deterministic_random,212864113244,227673318766,318fb09a5c,350263256e,0000000000ef5927a7,0
892,deterministic_random,-12196873412,-97707795433,fd29027b3c,e940295c17,00000000001ff4dd79,0
893,deterministic_random,386968926780,-64967414841,5a19253a3c,f0dfa3ebc7,fffffffffa0b2c60f2,0
894,deterministic_random,-304285306906,247539005593,b9272eafe6,39a2797899,fffffffffec55067d9,0
895,deterministic_random,-75285773293,-444833018999,ee789e4413,986de2cb89,00000000002b53a443,0
896,deterministic_random,340287664965,-435756212323,4f3ab9b345,9a8ae7df9d,ffffffffff381616ed,0
897,deterministic_random,409330819312,152767102035,5f4e04a0f0,2391a0fc53,0000000002adf00271,0
898,deterministic_random,306230007132,0,474cbb155c,0000000000,000000000000000000,1
899,deterministic_random,-296198985955,411309261227,bb092a271d,5fc3f141ab,ffffffffff47a51b49,0
900,deterministic_random,-301582331761,-108347250367,b9c84ad08f,e6c6002941,0000000002c89219f0,0
901,deterministic_random,-527316910753,-417311984769,8539767d5f,9ed644737f,0000000001437b85e9,0
902,deterministic_random,41987866577,50366558919,09c6abffd1,0bba14b2c7,0000000000d569ce6a,0
903,deterministic_random,393784752529,-325625860487,5baf667991,b42f2fae79,fffffffffeca6a3a7f,0
904,deterministic_random,394017135917,-324410661073,5bbd405d2d,b4779e272f,fffffffffec91268c8,0
905,deterministic_random,-137397817912,-90959957691,e00273adc8,ead25d3145,000000000182b2258e,0
906,deterministic_random,110726708252,53036492859,19c7d37c1c,0c5938a83b,00000000021676800a,0
907,deterministic_random,-6476858172,-337701219058,fe7df2fcc4,b15f70550e,000000000004e8ee86,0
908,deterministic_random,462286871687,205230429349,6ba271dc87,2fc8afd4a5,000000000240a58ab9,0
909,deterministic_random,216385712647,-122962335765,326197f207,e35edfa7eb,fffffffffe3d7f8ffb,0
910,deterministic_random,-366623546615,-176219727489,aaa388a309,d6f87c597f,0000000002149b0de6,0
911,deterministic_random,-277580992001,154132124786,bf5ee231ff,23e2fd9472,fffffffffe32f6537e,0
912,deterministic_random,-181937222164,-483919708569,d5a3b24dec,8f54233e67,0000000000603f4a1c,0
913,deterministic_random,30888003454,270090797684,073111877e,3ee2aa8274,00000000001d46cc80,0
914,deterministic_random,-371517632847,60088766602,a97fd2ceb1,0dfd91d08a,fffffffff9d13323ae,0
915,deterministic_random,324458248937,-260815852759,4b8b37fae9,c34629eb29,fffffffffec1886136,0
916,deterministic_random,-348752634751,161822335712,aeccb91c81,25ad5ce2e0,fffffffffdd84797a1,0
917,deterministic_random,50795161102,47922658862,0bd3a0a60e,0b2869be2e,00000000010f5840a7,0
918,deterministic_random,-390139250352,246577769419,a529e37950,39692e2bcb,fffffffffe6af3e73f,0
919,deterministic_random,192827278593,336393316677,2ce566c501,4e529aa945,000000000092be86d9,0
920,deterministic_random,-386123093002,-292348658905,a619452bf6,bbeea97b27,0000000001521d7aba,0
921,deterministic_random,-227721781332,-284923820250,cafab95fac,bda9378726,0000000000cc9ad2f8,0
922,deterministic_random,-91309330721,169282948851,eabd8a2edf,276a0ccef3,ffffffffff75ea9d31,0
923,deterministic_random,305474122406,-491092628020,471fad32a6,8da8992dcc,ffffffffff60c2ac05,0
924,deterministic_random,141684617213,536591872128,20fd0faffd,7cef5e3080,000000000043987ac3,0
925,deterministic_random,-178017711178,-174072920829,d68d514bb6,d778720503,000000000105cd286f,0
926,deterministic_random,-384982554816,-4863209242,a65d406740,fede2150e6,000000004f2988cc59,0
927,deterministic_random,-133030363008,-109716057080,e106c5c080,e67469d408,000000000136662fee,0
928,deterministic_random,-375379594686,266324206264,a899a1f242,3e0228e2b8,fffffffffe972c1598,0
929,deterministic_random,-347293205931,-205014834950,af23b63a55,d04429e0fa,0000000001b1a95e6b,0
930,deterministic_random,-323081953794,252575548807,b4c6d09dfe,3acead0587,fffffffffeb889a41a,0
931,deterministic_random,495820938193,-123828344856,73713b1bd1,e32b4167e8,fffffffffbfef36009,0
932,deterministic_random,481119515191,-158965022034,7004f53237,dafcf242ae,fffffffffcf9326661,0
933,deterministic_random,-91794473882,329100556008,eaa09f7c66,4c9febf6e8,ffffffffffb89859dd,0
934,deterministic_random,-331714688226,480044275747,b2c4438b1e,6fc4de5823,ffffffffff4f1a10ac,0
935,deterministic_random,-112326864080,309112470589,e5d8cc1330,47f889fc3d,ffffffffffa2f931cb,0
936,deterministic_random,199055727066,-371219374924,2e58a559da,a99199dcb4,ffffffffff76ba33d2,0
937,deterministic_random,530719786471,-213968759189,7b915d45e7,ce2e77d66b,fffffffffd85070e1a,0
938,deterministic_random,74483942982,430389849907,115796c646,64353bef33,00000000002c4dc356,0
939,deterministic_random,-29421824366,422167083889,f926529692,624b1e7b71,ffffffffffee28a411,0
940,deterministic_random,366853815384,-139583076513,556a30fc58,df8033475f,fffffffffd5f2d8bc2,0
941,deterministic_random,-51446835776,-219456560018,f4058795c0,cce75ea46e,00000000003c037ecc,0
942,deterministic_random,-520031767097,-115457129760,86ebb0f5c7,e51e3802e0,0000000004810d70ca,0
943,deterministic_random,-19146134807,467020052539,fb8acd2ae9,6cbc90783b,fffffffffff58142c3,0
944,deterministic_random,-278590070543,335544736555,bf22bce0f1,4e20065b2b,ffffffffff2b73f1c4,0
945,deterministic_random,517831378459,-90792612440,789127c61b,eadc56ada8,fffffffffa4bea84a6,0
946,deterministic_random,258181112654,328208999541,3c1ccb234e,4c6ac7e475,0000000000c960ff19,0
947,deterministic_random,-378159522471,296147869096,a7f3ef9d59,44f3c9dda8,fffffffffeb91b3e35,0
948,deterministic_random,-177591853438,-9612724746,d6a6b35e82,fdc30975f6,000000001279838957,0
949,deterministic_random,518790255432,-180884412494,78ca4f1348,d5e272e7b2,fffffffffd21c5c439,0
950,deterministic_random,-317878454682,-35105244029,b5fcf7b666,f7d3907c83,00000000090e155b80,0
951,deterministic_random,-464416596305,218338179987,93de9d1eaf,32d5f83b93,fffffffffddf798a3c,0
952,deterministic_random,-280991405648,-197608093651,be939b69b0,d1fda3c82d,00000000016c05c512,0
953,deterministic_random,195545678047,51381155820,2d876e40df,0bf68e37ec,0000000003ce47fbff,0
954,deterministic_random,546143179443,232514828731,7f28ab92b3,3622f6b9bb,0000000002594e700a,0
955,deterministic_random,60285717260,258548973222,0e094f0b0c,3c32b83ea6,00000000003bb0fded,0
956,deterministic_random,414842140351,175135407414,609684b6bf,28c6e23d36,00000000025e62b63e,0
957,deterministic_random,417177430389,-318693124391,6121b66975,b5cc68d6d9,fffffffffeb0e3b43b,0
958,deterministic_random,-315793841471,197759029842,b6793862c1,2e0b5b5252,fffffffffe67341091,0
959,deterministic_random,500097842563,-97971666736,7470277d83,e9306f00d0,fffffffffae53e813f,0
960,deterministic_random,274262586839,-32423608970,3fdb52f5d7,f87366fd76,fffffffff78a909aa9,0
961,deterministic_random,-294865456990,-517735433789,bb58a630a2,87749039c3,000000000091ccaab8,0
962,deterministic_random,-165777875863,189196085542,d966de5c69,2c0cf72926,ffffffffff1fafe113,0
963,deterministic_random,-41471220932,-187727561171,f6581f633c,d44a90be2d,0000000000388dabde,0
964,deterministic_random,-518990799045,-495831091343,8729bcdf3b,8c8e29f771,00000000010bf51cb9,0
965,deterministic_random,-234465590637,-70798433441,c968c30293,ef8415a35f,00000000034fcdcf5e,0
966,deterministic_random,-524165031422,388623637281,85f5545a02,5a7bc61b21,fffffffffea6b6d1ac,0
967,deterministic_random,375742009902,202747374138,577bf8122e,2f34af6a3a,0000000001da6ebbdc,0
968,deterministic_random,-265095841116,-121308314205,c2470e7aa4,e3c17605a3,00000000022f703e4a,0
969,deterministic_random,-344947290214,216968767314,afaf8a0f9a,328458a752,fffffffffe68ffbe27,0
970,deterministic_random,519245679133,-500781094742,78e5744a1d,8b671ee8aa,fffffffffef68f95bc,0
971,deterministic_random,443677281517,277186615396,674d3a0ced,40899c1864,000000000199c3d98c,0
972,deterministic_random,72882989311,-46264308690,10f82a28ff,f53a6eac2e,fffffffffe6cb5239b,0
973,deterministic_random,189276817898,85045105743,2c11c709ea,13cd15544f,000000000239c140de,0
974,deterministic_random,39154821984,-489456931901,091dcf2b60,8e0a17ebc3,ffffffffffeb855a1c,0
975,deterministic_random,-1757325187,-128668113596,ff9741587d,e20ac86544,0000000000037f1419,0
976,deterministic_random,133330592145,372763055707,1f0b1f6191,56ca68d65b,00000000005b910a3b,0
977,deterministic_random,-54512245561,-452710928729,f34ed124c7,9698536ea7,00000000001ed36198,0
978,deterministic_random,1257174812,-356916784546,004aeef71c,ace61a125e,ffffffffffff19294b,0
979,deterministic_random,-452401612737,-371279279944,96aac3383f,a98e07c8b8,000000000137ef3abe,0
980,deterministic_random,333114192985,-72261439464,4d8f273459,ef2ce1f018,fffffffffb63e10e1f,0
981,deterministic_random,103885508321,99253310165,18300f0ee1,171bf552d5,00000000010bf2987a,0
982,deterministic_random,533816738289,85696456148,7c49f501f1,13f3e825d4,00000000063aaa13f6,0
983,deterministic_random,299020307827,547662705304,459effcd73,7f833db298,00000000008bc63bd2,0
984,deterministic_random,465392655723,403240497859,6c5b905d6b,5de301b2c3,000000000127752d6c,0
985,deterministic_random,414715407286,-259741614037,608ef6ebb6,c38631802b,fffffffffe6742354c,0
986,deterministic_random,340259577460,426564384162,4f390d1e74,635137f5a2,0000000000cc34672e,0
987,deterministic_random,99431877681,-330445925119,17269a0c31,b30fe35501,ffffffffffb2f8143a,0
988,deterministic_random,-171664928575,-546830877374,d807f910c1,80ae56fd42,0000000000505d839b,0
989,deterministic_random,-477437225696,-227336791764,90d6861520,cb11abd92c,000000000219a23cd6,0
990,deterministic_random,-93306021614,-493061528100,ea46871912,8d333e25dc,00000000003071e84e,0
991,deterministic_random,-528567144468,-388113100412,84eef16fec,a5a2a81184,00000000015ca4c9cd,0
992,deterministic_random,-144889379623,-162810330909,de43eb84d9,da17bf80e3,0000000000e3d248bf,0
993,deterministic_random,-542381640105,-397408277850,81b788f657,a3789eeaa6,00000000015d6356b0,0
994,deterministic_random,339625208166,233108570004,4f133d6966,36465a7f94,000000000174fa05ab,0
995,deterministic_random,26196447824,-240062140992,06196e1250,c81b2e6dc0,ffffffffffe4107999,0
996,deterministic_random,-105701822776,-497690063424,e763ae2ec8,8c1f5c4dc0,0000000000365eda47,0
997,deterministic_random,-319919937718,253353805878,b58349274a,3afd104836,fffffffffebcbd1563,0
998,deterministic_random,7567857280,183486758288,01c3145680,2ab8a9bd90,00000000000a8f0355,0
999,deterministic_random,170099206625,441747823924,279ab3e9e1,66da38dd34,0000000000629342cd,0
1000,deterministic_random,-532687035909,-52260605509,83f960e1fb,f3d50671bb,000000000a3161c814,0
1001,deterministic_random,-404688781995,-114421301277,a1c6ab3d55,e55bf57fe3,0000000003896dbe35,0
1002,deterministic_random,54850157155,-401502025026,0cc552fa63,a2849d4abe,ffffffffffdd06f82d,0
1003,deterministic_random,428627828757,233295140385,63cc35a015,3651795621,0000000001d657cb76,0
1004,deterministic_random,256480336699,-260919748664,3bb76b5b3b,c33ff897c8,ffffffffff045b0f7c,0
1005,deterministic_random,-305698479450,-495914310231,b8d2f362a6,8c893425a9,00000000009dce9fa3,0
1006,deterministic_random,-7500388778,92872905919,fe40f12656,159fa814bf,ffffffffffeb5354ef,0
1007,deterministic_random,-389539716219,-198174626067,a54d9fa385,d1dbdf2eed,0000000001f7341935,0
1008,deterministic_random,376718600411,-527163947479,57b62da8db,8542948629,ffffffffff490f12eb,0
1009,deterministic_random,200222007377,49736567185,2e9e296051,0b9487c991,00000000040690fe23,0
1010,deterministic_random,413302433897,-62480546655,603abea869,f173de84a1,fffffffff962960de9,0
1011,deterministic_random,479300702763,-224807930778,6f988c522b,cba8673466,fffffffffdde3246b1,0
1012,deterministic_random,-535351980135,-122543570629,835a890f99,e377d5813b,00000000045e60ebe8,0
1013,deterministic_random,-335140230005,433123597501,b1f815ec8b,64d82d9cbd,ffffffffff39e9e0fb,0
1014,deterministic_random,306975025988,-454590716008,4779232b44,9628482798,ffffffffff5320fe38,0
1015,deterministic_random,495339073288,423957100135,7354826f08,62b5cff667,00000000012b1a585f,0
1016,deterministic_random,-543842816311,491535660740,8160712ec9,7271cef6c4,fffffffffee4c1ef4f,0
1017,deterministic_random,449994573777,31979942972,68c5c447d1,077227343c,000000000e1236e283,0
1018,deterministic_random,-364384167635,369054536004,ab2902d92d,55ed5d5144,ffffffffff033d5ae8,0
1019,deterministic_random,-74210873831,-448399164508,eeb8afee19,979953bba4,00000000002a5e53a2,0
1020,deterministic_random,-457164358158,350415833876,958ee17df2,5196694b14,fffffffffeb203841d,0
1021,deterministic_random,60228200944,169631102505,0e05e169f0,277ecd3629,00000000005ae4d199,0
1022,deterministic_random,-71973958772,-461728538029,ef3e048b8c,947ed5a253,000000000027e7b60c,0
1023,deterministic_random,168362810637,-96673723590,2733349d0d,e97dcc0b3a,fffffffffe42295032,0
1024,deterministic_random,393352963630,-398832452121,5b95a9e62e,a323bbbde7,ffffffffff03846334,0
1025,deterministic_random,360199682772,0,53dd92fad4,0000000000,000000000000000000,1
1026,deterministic_random,542387727999,409926679517,7e48d3ee7f,5f7188bbdd,000000000152b8e0c3,0
1027,deterministic_random,-115536322666,-39198161987,e5197f9f96,f6df9b83bd,0000000002f28eecf8,0
1028,deterministic_random,291699233044,-484953523582,43eaa11114,8f16847a82,ffffffffff66042359,0
1029,deterministic_random,-343795218544,39229335608,aff4354790,0922402838,fffffffff73c7c55f3,0
1030,deterministic_random,-108845298143,478183577377,e6a8508e21,6f55f65721,ffffffffffc5ba89ab,0
1031,deterministic_random,-504627836676,-469149185462,8a81d648fc,92c4878a4a,0000000001135c0ded,0
1032,deterministic_random,105674613476,-477387791681,189ab2a2e4,90d97862bf,ffffffffffc754f1a4,0
1033,deterministic_random,-81691442711,413378049715,ecfacf81e9,603f4076b3,ffffffffffcd68d3dd,0
1034,deterministic_random,-476008843681,-87764085046,912ba9765f,eb90da56ca,00000000056c79ad03,0
1035,deterministic_random,-527556279780,64078598099,852b32021c,0eeb61cfd3,fffffffff7c45cfe96,0
1036,deterministic_random,547355131876,-123699813619,7f70e87fe4,e332eaa30d,fffffffffb933bf6f4,0
1037,deterministic_random,463606982992,-197325876902,6bf1212950,d20e76115a,fffffffffda68a8b3f,0
1038,deterministic_random,-172997775190,-97591300,d7b88770aa,fffa2edffc,00000006ecad1bae22,0
1039,deterministic_random,264722679190,92586162972,3da2b38596,158e90bb1c,0000000002dbf4c257,0
1040,deterministic_random,-434697173245,-321864557111,9aca078703,b50f609dc9,000000000159be4137,0
1041,deterministic_random,357008843904,-255778708787,531f62a480,c47266a2cd,fffffffffe9aaeaa29,0
1042,deterministic_random,-340029955600,158816663932,b0d4a2a1f0,24fa35f97c,fffffffffddbe5fd1e,0
1043,deterministic_random,224501187965,369384058773,344550457d,5601016f95,00000000009b96ed92,0
1044,deterministic_random,-380113905820,-530175756292,a77f721764,848f0ff7fc,0000000000b78a942a,0
1045,deterministic_random,-469399503108,365881892917,92b59bfefc,553042a035,fffffffffeb792245a,0
1046,deterministic_random,548085992929,-199159279723,7f9c788de1,d1a12e8f95,fffffffffd3f7d0a9f,0
1047,deterministic_random,-60343664207,30532377505,f1f33cc1b1,071bdf1ba1,fffffffffe060bc7b6,0
1048,deterministic_random,280629287593,445868820483,4156cf1aa9,67cfda4803,0000000000a1204721,0
1049,deterministic_random,154485037306,468625272768,23f80698fa,6d1c3e2fc0,00000000005464527f,0
1050,deterministic_random,380596061814,426465770047,589d4b0676,634b573a3f,0000000000e4771805,0
1051,deterministic_random,-246727019264,-290406232981,c68dec7500,bc62708c6b,0000000000d97ee874,0
1052,deterministic_random,-364435262301,-515812202560,ab25f734a3,87e73267c0,0000000000b4def48e,0
1053,deterministic_random,156600388771,-18460214882,24761c4ca3,fbb3af799e,fffffffff78451a444,0
1054,deterministic_random,-468132810924,-301928749839,93011c2f54,b9b3a4e4f1,00000000018cebe4ac,0
1055,deterministic_random,-5126574869,-189828501340,fece6eaceb,d3cd56f0a4,000000000006e9e35c,0
1056,deterministic_random,204527737930,-451009472607,2f9ecd9c4a,96fdbd97a1,ffffffffff8be828b2,0
1057,deterministic_random,443803771101,429629119997,6754c420dd,6407e41dfd,0000000001087236b0,0
1058,deterministic_random,-249891423263,-130280890295,c5d14f7be1,e1aaa76049,0000000001eb086ca1,0
1059,deterministic_random,-200556194621,-262881968630,d14deb54c3,c2cb037e0a,0000000000c34e4c0f,0
1060,deterministic_random,-70807134458,230312949087,ef8390df06,359fb8b55f,ffffffffffb14bb102,0
1061,deterministic_random,-410036853302,-261966504052,a087e625ca,c301945f8c,000000000190b2ab2d,0
1062,deterministic_random,511370844582,109064366568,771013d9a6,1964be29e8,0000000004b04f17e3,0
1063,deterministic_random,-494003758439,-161038758639,8cfb14da99,da81578d11,0000000003114ebf53,0
1064,deterministic_random,-182003695105,490740613977,d59fbc01ff,72426b8359,ffffffffffa10e4cca,0
1065,deterministic_random,-32839067175,-269470860988,f85aa399d9,c14248f944,00000000001f328b79,0
1066,deterministic_random,-444881345216,-246863824290,986b016540,c685c4fa5e,0000000001cd588fdf,0
1067,deterministic_random,-339872481252,500863849283,b0de05801c,749dcfd343,ffffffffff52491106,0
1068,deterministic_random,329406345984,137922826217,4cb225f300,201cd74fe9,0000000002636a20d3,0
1069,deterministic_random,453601365686,487433301373,699cbf8eb6,717d49ed7d,0000000000ee3b414f,0
1070,deterministic_random,-321484072526,146060638376,b5260e59b2,2201e478a8,fffffffffdcc893259,0
1071,deterministic_random,-302488592316,-36512051079,b992466044,f77fb65079,000000000848dd140f,0
1072,deterministic_random,226213901640,-159060334539,34ab663548,daf743e835,fffffffffe93eb675d,0
1073,deterministic_random,-121347314389,-504603825996,e3bf22ed2b,8a8344a8b4,00000000003d901f19,0
1074,deterministic_random,-111422553371,126534517243,e60eb2c2e5,1d760b81fb,ffffffffff1e92efcf,0
1075,deterministic_random,-391751374885,540219744741,a4c9cc67db,7dc79b21e5,ffffffffff465b3b5c,0
1076,deterministic_random,375159744574,76380272731,575943683e,11c89e785b,0000000004e96789da,0
1077,deterministic_random,-489233581332,-26952360466,8e1767faec,f9b9839dee,000000001226dbb1f9,0
1078,deterministic_random,359893662776,-496889844401,53cb557c38,8c4f0ead4f,ffffffffff4694c1be,0
1079,deterministic_random,-472553728095,159250679927,91f99a57a1,2514148877,fffffffffd085b3f42,0
1080,deterministic_random,459756663434,16843381623,6b0ba1f28a,03ebf19b77,000000001b4bc58fb2,0
1081,deterministic_random,110407572345,332575909541,19b4cddb79,4d6f11a6a5,000000000054fc72d3,0
1082,deterministic_random,431599240997,-115726748644,647d51c725,e50e25f41c,fffffffffc454190b3,0
1083,deterministic_random,223417896229,-141351705376,3404be8d25,df16c824e0,fffffffffe6b5f0217,0
1084,deterministic_random,-527711216739,354132170039,8521f5db9d,5273ec1537,fffffffffe82855074,0
1085,deterministic_random,-546000452728,322620139772,80dfd64388,4b1da8a8fc,fffffffffe4ebf40fb,0
1086,deterministic_random,-154188427382,13686149500,dc19a74f8a,032fc2117c,fffffffff4bbe6251a,0
1087,deterministic_random,-455801550761,444589506644,95e01c4857,6783998054,fffffffffef98b419a,0
1088,deterministic_random,530285470330,412704539451,7b777a227a,60171b833b,000000000148ef6e0f,0
1089,deterministic_random,501382958071,-423184403664,74bcc0cbf7,9d783e7330,fffffffffed0b1dd51,0
1090,deterministic_random,-394839517375,-38703430173,a411bb1741,f6fd1885e3,000000000a33a07796,0
1091,deterministic_random,323367224962,496801759955,4b4a304682,73abb142d3,0000000000a6a13ec1,0
1092,deterministic_random,-247068816000,-132694482019,c6798d0d80,e11acae39d,0000000001dca7ed94,0
1093,deterministic_random,-347340998149,118232964866,af20dcf9fb,1b873bdf02,fffffffffd0fee72e9,0
1094,deterministic_random,70602221924,-40610738696,1070386964,f68b694df8,fffffffffe42f0eef7,0
1095,deterministic_random,-348847441760,135207355722,aec71278a0,1f7afc854a,fffffffffd6b7f1420,0
1096,deterministic_random,-419540736715,440680494012,9e516c6535,669a9ab3bc,ffffffffff0c47cf01,0
1097,deterministic_random,295937588935,520509556889,44e7413ec7,7930c98899,0000000000918cbac4,0
1098,deterministic_random,-497637425508,435611676283,8c227f7e9c,656c7aae7b,fffffffffedb8c7aa0,0
1099,deterministic_random,258313028986,-5520948149,3c24a8057a,feb6ed044b,ffffffffd136529b43,0
1100,deterministic_random,145856430078,-463774829925,21f5b87ffe,9404ddb29b,ffffffffffaf7d08d8,0
1101,deterministic_random,-217052062532,-418526104300,cd76b05cbc,9e8de67514,000000000084c3a998,0
1102,deterministic_random,-420405836465,-24351840370,9e1ddc054f,fa5484678e,00000000114389d5f4,0
1103,deterministic_random,452254375507,175113992863,694c761e53,28c59b7a9f,0000000002952722ed,0
1104,deterministic_random,439238613483,-411846016158,6644a959eb,a01c108362,fffffffffeeef91615,0
1105,deterministic_random,365209473153,-528742103807,55082e5081,84e483c501,ffffffffff4f2d6136,0
1106,deterministic_random,-281622136101,285567905169,be6e033adb,427d2c6d91,ffffffffff03898756,0
1107,deterministic_random,-24415460351,114311638269,fa50b9a401,1a9d812cfd,ffffffffffc9525fa2,0
1108,deterministic_random,-411210668174,326106108547,a041ef2772,4bed705283,fffffffffebd30f094,0
1109,deterministic_random,139641979774,327028908838,20834f837e,4c24712326,00000000006d4fffd8,0
1110,deterministic_random,280475584869,-75556928497,414da5c965,ee6874c40f,fffffffffc49b332b3,0
1111,deterministic_random,349336464343,-285831930290,5156136bd7,bd7316de4e,fffffffffec71f944f,0
1112,deterministic_random,-390692263376,-343131840661,a508ed2a30,b01bbf9f6b,0000000001237bbd05,0
1113,deterministic_random,-377524891463,-483355733878,a819c350b9,8f75c0d08a,0000000000c7f2e0ee,0
1114,deterministic_random,318851171599,-492609146508,4a3d02c50f,8d4e34f174,ffffffffff5a4c81b8,0
1115,deterministic_random,-381885507331,96209571333,a715d998fd,1666898e05,fffffffffc07db5f4a,0
1116,deterministic_random,-63258374948,429973791955,f14581ccdc,641c6f64d3,ffffffffffda563f60,0
1117,deterministic_random,-222076894345,42870470253,cc4b2f8377,09fb47766d,fffffffffad1df81bf,0
1118,deterministic_random,284018845625,-189672883647,4220d7a7b9,d3d69d7a41,fffffffffe80a9789f,0
1119,deterministic_random,-120768159609,47719047887,e3e1a82087,0b1c46e2cf,fffffffffd781c66de,0
1120,deterministic_random,149519192731,-525644066391,22d009d29b,859d2c11a9,ffffffffffb72e5145,0
1121,deterministic_random,157793806961,176725097749,24bd3e6a71,2925a2fd15,0000000000e4939951,0
1122,deterministic_random,21709077046,345753837178,050df63a36,508088de7a,00000000001012da44,0
1123,deterministic_random,271011431746,-46878761448,3f198a4542,f515cede18,fffffffffa3808f549,0
1124,deterministic_random,450676923321,-335773467606,68ee701bb9,b1d2577c2a,fffffffffea8653bfe,0
1125,deterministic_random,111041115248,-400237100249,19da90f470,a2d0028327,ffffffffffb8f9cd1b,0
1126,deterministic_random,217440809396,-262023718035,32a07b71b4,c2fe2b5b6d,ffffffffff2b8ed7f6,0
1127,deterministic_random,-208382271274,-202701036474,cf7b72e0d6,d0ce13a446,0000000001072cd207,0
1128,deterministic_random,527580055184,309759728384,7ad638c690,481f1e5b00,0000000001b4045749,0
1129,deterministic_random,127319970493,163963696024,1da4dc92bd,262cff7398,0000000000c6c9914c,0
1130,deterministic_random,-152466981810,-233455445570,dc80427c4e,c9a4f899be,0000000000a730c8ba,0
1131,deterministic_random,138980116078,327249691165,205bdc466e,4c319a021d,00000000006cb892aa,0
1132,deterministic_random,-531280778432,-261109115386,844d32ab40,c334af1606,000000000208e29dd8,0
1133,deterministic_random,-281899867210,410501016367,be5d7563b6,5f93c46b2f,ffffffffff50330554,0
1134,deterministic_random,-546610155722,-321562672469,80bb7eef36,b5215f02ab,0000000001b329befb,0
1135,deterministic_random,-83572427097,118197409607,ec8ab1f6a7,1b851d5747,ffffffffff4afe3ec7,0
1136,deterministic_random,-135282658140,-397362712987,e0808674a4,a37b562e65,00000000005727d13f,0
1137,deterministic_random,93423324164,257988783753,15c076cc04,3c11546e89,00000000005cb40126,0
1138,deterministic_random,456342919394,99588632521,6a402858e2,172ff1efc9,000000000495103feb,0
1139,deterministic_random,-300046668350,-245242562886,ba23d32dc2,c6e66776ba,00000000013935435a,0
1140,deterministic_random,42139714404,533652936947,09cfb90364,7c403198f3,0000000000143706e5,0
1141,deterministic_random,364239615157,-230666887253,54ce5f74b5,ca4b2e9fab,fffffffffe6bc1f08c,0
1142,deterministic_random,-472996175132,-100284792451,91df3b22e4,e8a68f817d,0000000004b76e790b,0
1143,deterministic_random,-401789870623,91613998007,a273751de1,15549eabb7,fffffffffb9d43f033,0
1144,deterministic_random,-309491325073,505431026292,b7f0e1276f,75ae096a74,ffffffffff633e3e9b,0
1145,deterministic_random,469867470509,-227746449239,6d66489ead,caf940f8a9,fffffffffdefd797de,0
1146,deterministic_random,-296815058527,90911941217,bae471a1a1,152ac62261,fffffffffcbc31eb8e,0
1147,deterministic_random,-297755751131,34923316327,baac5fcd25,0821978467,fffffffff77958e59f,0
1148,deterministic_random,33087186583,360797172748,07b4266697,54012ff40c,0000000000177a07b3,0
1149,deterministic_random,-539143298196,-432392430792,82788e236c,9b53671b38,00000000013f33cddd,0
1150,deterministic_random,-523732824762,39869493219,860f174d46,0948682fe3,fffffffff2dd2354e6,0
1151,deterministic_random,45408089566,-137992632285,0a928875de,dfdeff8823,ffffffffffabc29cdb,0
1152,deterministic_random,-481430923772,0,8fe87b1604,0000000000,000000000000000000,1
1153,deterministic_random,-57680422687,-471258587804,f291fa98e1,9246cc9d64,00000000001f556144,0
1154,deterministic_random,-376882202535,-20529861754,a84011f859,fb38532b86,00000000125b95eda6,0
1155,deterministic_random,-111780824243,493182965408,e5f957fb4d,72d3fed6a0,ffffffffffc5fa2534,0
1156,deterministic_random,73459168975,2923979191,111a81f6cf,00ae4861b7,00000000191f7dd1b3,0
1157,deterministic_random,195156473935,-527798614244,2d703b784f,851cc0471c,ffffffffffa157b30c,0
1158,deterministic_random,-61675495324,-297530640131,f1a3daa064,bab9cab8fd,0000000000351109e8,0
1159,deterministic_random,489330254236,283787862185,71ee5b219c,42131320a9,0000000001b96a88b3,0
